Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,,,,,,,,,,,,,,,,
23,НП Иващенко,Экономика инноваций,2016,Электронный ресурс].-Режим доступа: http://www …,library.asue.am,http://library.asue.am/open/5042.pdf,https://scholar.google.com/scholar?cites=3368258717976529623&as_sdt=2005&sciodt=2007&hl=en,434,2021-08-07 17:02:08,PDF,,,,,,,,23,4.6,23,1,5,Page 1. Экономика инноваций Под редакцией Н. П. Иващенко УЧЕБНОЕ ПОСОБИЕ Page 2. МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ имени М.В. ЛОМОНОСОВА Э к о н о м и ч е с к и й ф а к у л ь т е т ЭКОНОМИКА ИННОВАЦИЙ Учебное пособие …
0,ОВ Муромцева,Проблемы развития непрерывного образования,2020,"Рецензенты: Исаев Юрий Николаевич, д-р филол …",phsreda.com,https://phsreda.com/e-publications/e-publication-154.pdf#page=72,,435,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,1,1,"Page 72. Проблемы непрерывного образования 71 Муромцева Ольга Васильевна канд. пед. наук, доцент ФГАОУ ВО «Белгородский государственный национальный исследовательский университет» г. Белгород …"
65,ДВ Черемисин,Аутсорсинг как элемент современного хозяйственного механизма: теоретический аспект,2005,Москва,mirkin.ru,http://www.mirkin.ru/_docs/_dumnaya/dis/disCheremisin.pdf,https://scholar.google.com/scholar?cites=17766875233718055849&as_sdt=2005&sciodt=2007&hl=en,436,2021-08-07 17:02:08,PDF,,,,,,,,65,4.06,65,1,16,Page 1. ФИНАНСОВАЯ АКАДЕМИЯ ПРИ ПРАВИТЕЛЬСТВЕ РОССИЙСКОЙ ФЕДЕРАЦИИ На правах рукописи ББК 65. 65.826 Ч Черемисин Дмитрий Владимирович АУТСОРСИНГ КАК ЭЛЕМЕНТ СОВРЕМЕННОГО …
0,"МВ Плотников, КО Сафронова",Управление организационными изменениями,2017,,elibrary.ru,https://elibrary.ru/item.asp?id=32644093,,437,2021-08-07 17:02:08,,,,,,,,,0,0,0,2,4,"Учебное пособие содержит материалы по основным разделам курса «Управление организационными изменениями». В работе рассматриваются методические основы и особенности проведения диагностики изменений в компании, разработки и реализации …"
258,ВЮ Пирогов,Информационные системы и базы данных: организация и проектирование,2009,,books.google.com,https://books.google.com/books?hl=en&lr=&id=piVmIoBuMaYC&oi=fnd&pg=PA3&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=h9ohpbm7Oe&sig=MOwmPV19amU-zNcdL7f1aGZDaA4,https://scholar.google.com/scholar?cites=4610896147218861317&as_sdt=2005&sciodt=2007&hl=en,438,2021-08-07 17:02:08,BOOK,,,,,,,,258,21.5,258,1,12,… 151 Участие заказчика ..... 151 Возможность модернизации разрабатываемой системы ..... 152 Сопровождение системы …
11,"СИ Сенашов, ЕВ Сурнина, ГА Пузанова…",Методы оценки земельных участков,2009,Решетневские …,cyberleninka.ru,https://cyberleninka.ru/article/n/17322789,https://scholar.google.com/scholar?cites=10079083383844864777&as_sdt=2005&sciodt=2007&hl=en,439,2021-08-07 17:02:08,HTML,,,,,,,,11,0.92,3,4,12,Исследуются и сравниваются три метода оценки земельных участков.
23,"ВМ Кузнецов, ЕА Колобова, АД Андреев…",Реструктуризация предприятия и аутсорсинг,2005,,lib.nsu.ru,https://lib.nsu.ru/xmlui/handle/nsu/9074,https://scholar.google.com/scholar?cites=12686357418393318535&as_sdt=2005&sciodt=2007&hl=en,440,2021-08-07 17:02:08,,,,,,,,,23,1.44,6,4,16,"Page 1. 1 ИНСТИТУТ ЭКОНОМИКИ И ОРГАНИЗАЦИИ ПРОМЫШЛЕННОГО ПРОИЗВОДСТВА СИБИРСКОЕ ОТДЕЛЕНИЕ РОССИЙСКАЯ АКАДЕМИЯ НАУК В.М. КУЗНЕЦОВ, Е.А. КОЛОБОВА, А.Д. АНДРЕЕВ РЕСТРУКТУРИЗАЦИЯ ПРЕДПРИЯТИЯ И АУТСОРСИНГ …"
0,"ВН Шамкин, ВА Федоров",ББК z844-02я73 М915,,tstu.ru,,https://www.tstu.ru/book/elib/pdf/2004/tutunik.pdf,,441,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,2,,"Page 1. Ю.Л. Муромцев, Л.П. Орлова, Д.Ю. Муромцев, В.М. Тютюнник ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ ПРОЕКТИРОВАНИЯ РЭС Часть 1 ОСНОВНЫЕ ПОНЯТИЯ, АРХИТЕКТУРА, ПРИНЦИПЫ Издательство ТГТУ Page 2 …"
11,М Отставнов,Свободные программы и системы в школе,2002,,maoling.mao.kiev.ua,https://scholar.google.comftp://maoling.mao.kiev.ua/pub/docs_books/Linux/Linux_2/%D0%9E%D1%82%D1%81%D1%82%D0%B0%D0%B2%D0%BD%D0%BE%D0%B2%20%D0%A1%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D0%BD%D1%8B%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%8B%20%D0%B8%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B%20%D0%B2%20%D1%88%D0%BA%D0%BE%D0%BB%D0%B5.pdf,https://scholar.google.com/scholar?cites=4513445320224135565&as_sdt=2005&sciodt=2007&hl=en,442,2021-08-07 17:02:08,PDF,,,,,,,,11,0.58,11,1,19,"Page 1. Свободные программы и системы в школе Версия 1.0.1 от 01 декабря 2003 г. Максим Отставнов <maksim@otstavnov.com> Page 2. Курс лекций, включенных в брошюру, знакомит читателя с популярны- ми …"
0,АВ Спиридонов,УМК Информатика,2015,,elib.psu.by,http://elib.psu.by:8080/bitstream/123456789/10343/1/%D0%A3%D0%9C%D0%9A_%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0.pdf,,443,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,1,6,… Их применяют для обслуживания очень крупных организаций и целых отраслей народного хозяйства. За рубежом компьютеры этого класса называют мэйнфреймами (mainframe). В России за ними закрепился термин большие ЭВМ …
0,АВ Спиридонов,"Информатика (1-48 01 03, 1-36 07 01, 1-70 05 01, 1-70 04 02)",2011,,elib.psu.by,http://elib.psu.by:8080/bitstream/123456789/19812/1/%D0%A3%D0%9C%D0%9A_%D0%A5%D0%A2_%D0%9C%D0%90_%D0%A2%D0%9D%D0%93_1.pdf,,444,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,1,10,… Их применяют для обслуживания очень крупных организаций и целых отраслей народного хозяйства. За рубежом компьютеры этого класса называют мэйнфреймами (mainframe). В России за ними закрепился термин большие ЭВМ …
52,Д Расмуссон,Гибкое управление IT-проектами. Руководство для настоящих самураев,2012,,books.google.com,https://books.google.com/books?hl=en&lr=&id=nSt0VDdBKmYC&oi=fnd&pg=PA10&dq=%D0%BC%D0%BE%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F+%D0%BC%D0%B5%D0%B9%D0%BD%D1%84%D1%80%D0%B5%D0%B9%D0%BC%D0%BE%D0%B2&ots=UJu3GnU1kw&sig=jzpkyz01215U8nxEYliqMU2fmRk,https://scholar.google.com/scholar?cites=11472548595999617561&as_sdt=2005&sciodt=2007&hl=en,445,2021-08-07 17:02:08,BOOK,,,,,,,,52,5.78,52,1,9,"Page 1. РУКОВОДСТВО ДЛЯ НАСТОЯпЦИх Гибкое управление IТ-проектами Как мастера Аgile делают выдающееся ПО =\ ""}ен 2гптер Джонатан Расмуссон Page 2. The AgleSamula Ноw Agile Masters Deliver Great …"
0,АГ Ивасенко,"И23 Информационные технологии в экономике и управлении: учебное посо бие/АГ Ивасенко, АЮ Гридасов, ВА Павленко. 4-е изд.. стер.—М.: КНОРУС …",,library.tdtuof.uz,,http://library.tdtuof.uz/storage/web/source/1/mEh06dQaHx9tUbMYPHujzWz_-hYgWfWq.pdf,,446,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,1,,"Page 1. А.Г. Ивасенко, А.Ю. Гридасов, В.А. Павленко Информационные техноломи в экономике и управлении Рекомендовано Учебно-методическим центром «Классический учебник» в качестве учебного пособия …"
0,СМ Дзюба,ББК 32.988 я22 П43,,193.33.233.159,,http://193.33.233.159/metod_obespechenie/%D0%92%D0%AB%D0%A1%D0%A8%D0%95%D0%95%20%D0%9E%D0%91%D0%A0%D0%90%D0%97%D0%9E%D0%92%D0%90%D0%9D%D0%98%D0%95/09.03.03%20%D0%9F%D1%80%D0%B8%D0%BA%D0%BB%D0%B0%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0/%D0%9A%D0%BE%D1%80%D0%BF%D0%BE%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B5%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B/pogonin.pdf,,447,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,1,,"… Компьютеры: персональные, рабочие станции, серверы, мейнфреймы, кластеры Рис … располагается объект «Миссия», описывающий такие вещи, как создание само- го предприятия или выпуск нового типа продукции или модернизацию производственного цикла …"
0,"НВ Максимов, ИИ Передеряев",ОБ ОНТОЛОГИЧЕСКОМ ПРЕДСТАВЛЕНИИ РЕЗУЛЬТАТОВ НАУЧНЫХ ИССЛЕ-ДОВАНИЙ,,viniti.ru,,http://www.viniti.ru/docs/conf_materials/nti-2007/189-250.pdf,,448,2021-08-07 17:02:08,PDF,,,,,,,,0,0,0,2,,"… Одним из путей дальнейшего развития АС может быть модернизация уже имеющихся режимов с целью по- вышения быстродействия их работы, улучшения или развития интерфейса, упрощения алгоритмов обработки данных …"
3,ОВ Батенькина,Программное и техническое обеспечение информационных систем,2014,,elibrary.ru,https://elibrary.ru/item.asp?id=24846372,https://scholar.google.com/scholar?cites=14155613816012918919&as_sdt=2005&sciodt=2007&hl=en,449,2021-08-07 17:02:08,,,,,,,,,3,0.43,3,1,7,"В пособии освещены основы информатизации современного общества, представлены сведения о видах технического и программного обеспечения информационных систем, а также рассмотрены принципы действия аппаратного и программного обеспечения …"
0,"МТ РОВАН, К РОККА, МД ЭНТОНИ, А МАТУЗАК…",СПОСОБ ОЦЕНКИ ПОТРЕБЛЕНИЯ МОЩНОСТИ,2017,,elibrary.ru,https://elibrary.ru/item.asp?id=38290045,,450,2021-08-07 17:02:08,,,,,,,,,0,0,0,5,4,"… из следующего: устранение неиспользуемых компонентов, объединение недостаточно используемых компонентов, модернизация неэффективных компонентов … блоки, библиотеки лент, оптические дисководы с автоматической сменой дисков и мейнфреймы) …"
